PITCHER_PLAYER_KEY,PITCH TYPE,LEVEL,ORG,DATE,VIDEO,INNING,PA_OF_INNING,PITCH_OF_PA,PitchRnk
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/f02dc968-eda6-427d-af53-98510d5fbb87.mp4,9,1,1,8
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/42ffeef6-8830-4c82-8e34-890a45df253d.mp4,9,1,2,9
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/e0663f47-b941-421e-a0ac-28df0eb9c275.mp4,9,3,1,10
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/07ec1524-9f02-4d0d-bcc8-04f0b7a8bdf9.mp4,9,3,2,11
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/c3bde007-01eb-4e38-8afd-fcafd11e5df6.mp4,9,3,3,12
74980,CB,3A,NYM,8/21/2019,https://sporty-clips.mlb.com/6b5af780-ca71-4e84-9177-bde6caa9021f.mp4,9,3,6,13
74980,CB,3A,NYM,8/20/2019,https://sporty-clips.mlb.com/e07eda64-abec-486b-aad4-99bd7ce4323a.mp4,9,2,1,14
74980,CB,3A,NYM,8/20/2019,https://sporty-clips.mlb.com/3bdbaa08-14fe-4871-9904-354f30b39bc0.mp4,9,2,2,15
74980,CB,3A,NYM,8/20/2019,https://sporty-clips.mlb.com/30626eb4-f969-430c-8918-c97c47df3048.mp4,9,2,4,16
74980,CB,3A,NYM,8/20/2019,https://sporty-clips.mlb.com/1b956869-2d05-4417-a31f-66fff39404f2.mp4,9,3,4,17
74980,CB,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/12476bf7-eed3-4d9b-8a4e-fe2c6a38b468.mp4,9,2,1,18
74980,CB,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/5990f10e-c48c-43ad-87d1-22004513b949.mp4,9,2,2,19
74980,CB,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/b1d97617-e28f-468c-95e4-dd1dc4090e82.mp4,9,3,3,20
76795,CB,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/a11983ed-0d95-4c1c-8dce-8cf8fcaa0ca5.mp4,7,1,1,1
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/2bf70b8c-0b1f-45d2-aa80-14ee5a6ffa71.mp4,8,2,1,1
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/bc43950a-6609-417f-a6bb-cd940a923099.mp4,8,2,4,2
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/5a618370-6c1c-416e-a450-d314b54a18c5.mp4,9,1,2,3
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/03c90e7b-ecd4-4d70-ac94-ef6d0a41a9fd.mp4,9,2,1,4
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/67a37955-11f7-470c-9449-e17878d34a53.mp4,9,3,1,5
40373,FF,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/9d72a915-af8e-4f76-8df4-dbaedf2afcf1.mp4,9,3,5,6
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/3ae16bbb-3231-4d37-b867-dbe501d82d88.mp4,9,1,1,7
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/a496cc36-ef20-474e-8416-a2c31834b04b.mp4,9,2,1,8
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/d26df856-edd9-49ed-9f22-e6e0dc656ea2.mp4,9,3,3,9
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/aae7493c-8b06-4f58-a4b4-65c0a3f2f0db.mp4,9,5,1,10
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/d987eeb3-031d-49ae-9460-7d27d53c6f0c.mp4,9,5,2,11
40373,FF,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/89942215-23c5-422b-832d-45bc4decc708.mp4,9,5,5,12
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/ace9acba-371b-4648-89fa-e11336754ad1.mp4,9,1,3,13
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/9b8521bf-7981-4449-ba59-9dcede080274.mp4,9,2,1,14
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/bec4f7ba-f43a-4521-a328-bc09747fb0fc.mp4,9,2,2,15
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/68d702e1-5997-47fe-8997-ac7b629e5f21.mp4,9,2,3,16
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/fd5df898-2506-45d5-84e4-a3bfaae9013b.mp4,9,2,5,17
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/d3e0e17c-4f60-4435-bf7c-78fe6870294c.mp4,9,3,3,18
40373,FF,3A,PHI,8/15/2019,https://sporty-clips.mlb.com/7a2b5b91-19f6-444f-894b-5385d94d5540.mp4,9,3,5,19
40373,FF,3A,PHI,8/14/2019,https://sporty-clips.mlb.com/bed13c5c-688f-4ad8-8111-79f89f9fea0e.mp4,8,1,1,20
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/0a9c7e75-6e98-4e00-9eca-2aa703af964a.mp4,1,1,5,1
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/2aee85a8-79ea-43c7-b4ac-6087c14f6405.mp4,1,3,1,2
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/bc23d563-16ed-481c-a950-d28c006fb0eb.mp4,1,4,1,3
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/d879f7e4-68d3-423d-9218-ced09b0b9442.mp4,1,5,1,4
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/b796c246-32ee-4aa1-8dfe-d1c0f47c9eaa.mp4,1,6,1,5
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/300735f6-1bea-4448-8126-895eb86c4a78.mp4,1,6,4,6
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/c8b578ea-3e5d-4feb-b900-0efe3251dc77.mp4,2,1,1,7
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/1a7ef0d0-d8f6-4fe1-940e-9716282a1c31.mp4,2,1,2,8
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/766a2ecf-4793-42f5-82a3-8fed4eca0d62.mp4,2,1,4,9
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/a060c726-2a04-4714-ae62-91ce470a90c8.mp4,2,4,1,10
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/3c00821f-55e7-42d2-8d85-b0efc5022977.mp4,3,1,1,11
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/037a1ad5-965e-4ff1-a125-e308e80893e4.mp4,3,2,1,12
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/86f24fd0-bc98-47cb-9470-f0ebe56e0021.mp4,3,2,3,13
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/c8308cc8-bc80-4e3b-9fea-bc43a0325907.mp4,3,3,3,14
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/37957519-0c98-48ce-bff6-58f6439dc66c.mp4,3,3,6,15
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/84bbac66-47f8-449c-9f0e-3d7d0dd6b3d4.mp4,3,3,10,16
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/1022b74c-ec5d-4c06-9a9f-0f17e2f77190.mp4,4,1,1,17
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/7443cb2c-95ab-4021-9e1f-cd6d7a7b2dac.mp4,4,1,2,18
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/1a79549f-e02d-4f2c-9d7a-f3916c9dd9a3.mp4,4,1,4,19
42209,CH,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/b74d75be-a323-48c4-89c6-4214dc4a5d8c.mp4,4,1,5,20
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/90144638-6c4e-425a-a59c-7d3890a82664.mp4,1,1,4,1
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/66fdb8e6-9434-4f77-9ff5-51af2f02c331.mp4,1,5,5,2
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/a9251723-a44d-4879-967a-a055e18526f6.mp4,1,5,8,3
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/9b071d24-cce3-45b0-9e71-45ff6ecb7b41.mp4,2,3,2,4
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/1a06c158-f3c6-4e31-93ba-d1746522a959.mp4,2,4,3,5
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/8a1abc7f-b927-4894-9d7a-24fc6b87084a.mp4,2,4,6,6
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/746204c3-0c15-46ea-8e91-46f7b4539a7a.mp4,3,1,2,7
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/3d8677fe-d580-4989-9a3d-828de2e16915.mp4,3,1,4,8
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/811d4998-f891-4e33-886f-12747224ff9c.mp4,3,3,1,9
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/caf6df85-8bfe-4e27-8bcb-ab2e4529da1b.mp4,4,1,2,10
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/c1e0e34f-15c0-4e25-abcb-422d159eda15.mp4,4,1,4,11
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/73d84d89-dee1-4067-a449-6cf1f381ed96.mp4,4,1,5,12
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/370f2140-40fe-44c1-aeda-16665f0bb656.mp4,4,1,8,13
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/dd15ab76-8341-48a9-bc38-ff8c25cae326.mp4,4,1,10,14
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/fbfa43fd-48dc-4854-822e-784e2091baa9.mp4,4,2,1,15
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/4010040f-2f38-4e8b-aa30-8d751aed9999.mp4,4,2,2,16
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/4d008875-3929-401b-8654-750b5ba957a2.mp4,4,2,3,17
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/14bb9a2b-ba17-4148-88d9-070a9b6e1aef.mp4,4,2,5,18
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/c7a86d95-a188-4d09-b00c-ae2b7ed972a3.mp4,4,5,3,19
69819,CH,3A,NYM,9/1/2019,https://sporty-clips.mlb.com/a62de7df-47b5-4117-a6ae-c67bd0f4c207.mp4,4,5,5,20
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/a0a4ee70-991a-4d71-acaa-14ca0e43a851.mp4,1,1,3,1
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/11282288-cf99-4aa9-80b9-97e8af96c322.mp4,1,3,1,2
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/e6532213-43d9-496d-aa4b-3b66102beefa.mp4,1,3,4,3
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/ad0c43ea-6c5e-4238-8fe8-422592e82e8b.mp4,1,3,5,4
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/92bbb1d6-2c59-4c74-8068-21bf8d2e357c.mp4,1,4,3,5
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/80b9a312-00c1-4728-bd81-8b0a2120a591.mp4,1,4,4,6
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/f3cc5427-685f-460e-a8fe-375bf6096228.mp4,1,4,5,7
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/990d09d2-db1e-4b27-835f-54272bec8c74.mp4,1,4,7,8
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/7edd4c9f-712b-47ae-b4d0-a78871d4ba2e.mp4,2,1,3,9
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/409b4d99-318c-459e-b8b0-0da2fb5ee16f.mp4,2,2,2,10
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/a9e985b6-e4c9-49d9-aca0-e704b4acb011.mp4,2,2,4,11
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/512bddaf-889e-46a8-837c-09879e2e2aa8.mp4,2,2,5,12
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/c17ff1d1-5ca0-45dd-b393-e4d7243a37ad.mp4,2,5,3,13
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/1bb64a36-2088-416b-b106-8c34d438af65.mp4,2,6,2,14
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/f5a5126a-98c5-4aa1-9c59-28a51a351f18.mp4,2,6,3,15
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/c9f76b10-b7fc-4369-84ae-ed6c50b8d5b1.mp4,2,6,5,16
70892,SL,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/d7c9328e-07da-4af5-b8bd-ca9cc58f58e8.mp4,3,3,1,17
19060,CH,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/0bf7f8e8-8427-4815-8d03-7b4c713d9cbc.mp4,2,2,3,1
19060,CH,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/d846140c-06c1-4407-bc07-674f3dcee2d6.mp4,3,2,2,2
19060,CH,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/e987f75f-c587-4658-a151-cc2316522946.mp4,6,2,1,3
19060,CH,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/df778e32-9a67-4055-a4bb-a6ce1e08981e.mp4,1,1,3,4
19060,CH,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/51900fe2-c58b-4e48-b113-af11627e0528.mp4,5,1,1,5
19060,CH,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/b310e1c1-d69f-4bc4-8f9b-5cb809720429.mp4,5,1,3,6
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/6b72b873-3c29-468c-8cd1-37390f0b5264.mp4,1,3,4,7
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/19bc7061-daaf-4eda-a2af-666d738599c5.mp4,2,4,2,8
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/588a20fc-ace7-4623-8fd0-21512639bc95.mp4,3,1,2,9
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/656fd863-6a1f-4310-8f9a-f8c68951d8d6.mp4,3,2,1,10
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/d05a7a0e-672b-4101-838c-eb745ed74936.mp4,3,2,2,11
19060,CH,3A,NYM,8/24/2019,https://sporty-clips.mlb.com/b76ad37c-4109-4ea8-80ff-05b2ac0d0aa7.mp4,3,3,2,12
19060,CH,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/dfefd81d-4b4d-4382-ae3f-8b07fe21cd4f.mp4,1,4,3,13
19060,CH,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/19ae045f-f3ac-40a7-80ba-22544b68e6dd.mp4,6,3,3,14
19060,CH,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/ea218a88-ee91-41fb-91c9-b7a4e432b06f.mp4,7,1,2,15
19060,CH,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/b74d973b-065b-4c67-8683-4eabe5ceb427.mp4,7,2,3,16
19060,CH,3A,NYM,8/13/2019,https://sporty-clips.mlb.com/6b3a8122-d066-47aa-9275-93fabd9a8124.mp4,3,1,2,17
19060,CH,3A,NYM,8/13/2019,https://sporty-clips.mlb.com/6be8ab52-0eef-40b7-8f7e-2f03aec1904c.mp4,3,2,3,18
19060,CH,3A,NYM,8/6/2019,https://sporty-clips.mlb.com/c3a93ae2-fe17-4875-a916-81560ce4792f.mp4,1,3,4,19
19060,CH,3A,NYM,8/6/2019,https://sporty-clips.mlb.com/1cb7957e-2de7-4258-a2ba-a7d65d9f24cc.mp4,2,4,2,20
32782,CH,3A,NYM,8/31/2019,https://sporty-clips.mlb.com/37384eac-5614-4544-a947-cff4ba5971af.mp4,6,2,4,1
32782,CH,3A,NYM,8/18/2019,https://sporty-clips.mlb.com/cdac8633-7176-455f-9b37-10433843bcf7.mp4,7,6,2,2
32782,CH,3A,NYM,8/15/2019,https://sporty-clips.mlb.com/d8a842ec-5cf9-46d3-8a4d-2d33551edb6a.mp4,6,1,1,3
32782,CH,3A,NYM,8/15/2019,https://sporty-clips.mlb.com/8eadcb28-6158-4c01-a434-d09fc2eebe3b.mp4,6,5,2,4
32782,CH,3A,NYM,8/15/2019,https://sporty-clips.mlb.com/f3b6a8bb-783b-4ebf-aa36-1a5fbfc50395.mp4,6,5,3,5
32782,CH,3A,NYM,8/15/2019,https://sporty-clips.mlb.com/d1587ea3-4375-44aa-9327-e4ad54f680c5.mp4,6,6,3,6
32782,CH,3A,NYM,8/15/2019,https://sporty-clips.mlb.com/eddbede4-593e-46e5-bed5-de50959e2cad.mp4,6,6,4,7
32782,CH,3A,NYM,8/3/2019,https://sporty-clips.mlb.com/3722ff7b-a868-470f-b066-541c45713ede.mp4,5,3,1,8
32782,CH,3A,NYM,8/3/2019,https://sporty-clips.mlb.com/9efee188-a808-4425-a662-60e28b57b3d2.mp4,6,1,1,9
32782,CH,3A,NYM,8/3/2019,https://sporty-clips.mlb.com/47271fef-7c44-4104-a885-9f0dd6f43c62.mp4,6,1,2,10
32782,CH,3A,NYM,8/3/2019,https://sporty-clips.mlb.com/696b654c-21eb-4d3b-9f1c-e5b7722e26fc.mp4,6,2,2,11
32782,CH,3A,NYM,7/30/2019,https://sporty-clips.mlb.com/abab60cb-ffd3-4f26-833f-2d8fc16958a1.mp4,1,3,1,12
32782,CH,3A,NYM,7/30/2019,https://sporty-clips.mlb.com/f300ce89-b55b-4b73-9d80-5035ead843ab.mp4,1,5,2,13
32782,CH,3A,NYM,7/30/2019,https://sporty-clips.mlb.com/ccc864c9-5f3d-4e51-a60d-cba7e13625ce.mp4,3,2,3,14
32782,CH,3A,NYM,7/27/2019,https://sporty-clips.mlb.com/5dc9896e-f226-48e0-9eab-dcccb3367c8d.mp4,8,5,2,15
32782,CH,3A,NYM,7/23/2019,https://sporty-clips.mlb.com/935d4e5c-dd1d-42be-805e-d42ce9654835.mp4,7,2,3,16
32782,CH,3A,NYM,7/23/2019,https://sporty-clips.mlb.com/73bfba12-2657-4ff9-9497-d7c4a1de16b0.mp4,7,3,1,17
32782,CH,3A,NYM,7/23/2019,https://sporty-clips.mlb.com/4aea8cf2-5282-423d-97e8-c901bb740b88.mp4,7,3,2,18
32782,CH,3A,NYM,7/18/2019,https://sporty-clips.mlb.com/5ae67719-f527-4f27-b144-2fb66c81ab00.mp4,7,1,2,19
32782,CH,3A,NYM,7/18/2019,https://sporty-clips.mlb.com/2898d9c2-9c07-4249-8834-bb96c65b33e8.mp4,7,3,2,20
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8d8c61d0-dc30-4269-bbe5-81f16ee78283.mp4,1,4,2,1
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/285fb1d9-644d-49f8-b1fd-ac7e7eb93561.mp4,1,4,3,2
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/812ecf5a-8e3a-46f3-9db4-4cfa07d81518.mp4,2,2,3,3
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/1acd3a40-74db-4f5d-a724-bb451165d007.mp4,2,2,4,4
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/2a226ce3-8176-4c93-9a0a-2b7d377fd4e6.mp4,2,3,2,5
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/71184131-83da-412f-bbb4-e8e6ab8227b6.mp4,2,4,1,6
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/02cde6a9-8dbc-4580-ba6f-c53dceff7024.mp4,2,4,2,7
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/cbf00f6d-3dd5-4852-b6e7-38c8ab714fc8.mp4,3,1,6,8
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/02d0031f-7be9-4d31-93c2-e91333279aeb.mp4,3,2,1,9
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/a4b1e150-5130-459f-b3c7-8618417588c1.mp4,4,2,3,10
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/542b5e84-7c53-4812-9ad1-2e37ab19e64d.mp4,5,1,1,11
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/0dcf1c6a-7234-4bfe-9ce7-ae8318e9f833.mp4,5,1,8,12
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/3e838390-7b2d-4ce8-acdd-9b60da45a6bb.mp4,5,2,2,13
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/c46247ee-ddd3-48c3-a22d-9bc0619c7190.mp4,5,2,3,14
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/61dff610-f353-44aa-92e0-4a89f7e5892a.mp4,5,3,1,15
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/c7ae8ad8-ef3b-4061-a758-c7889eeaccd9.mp4,5,5,3,16
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/7515c165-ce2e-4212-8591-328784fcb71a.mp4,5,5,5,17
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/59b8190f-407f-47ea-9a7b-eedaec81ae83.mp4,6,1,1,18
36992,CB,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/7edb12c1-bbcb-4acc-a1c1-7fa0c3d0821d.mp4,6,3,3,19
36992,CB,3A,NYM,8/25/2019,https://sporty-clips.mlb.com/caa58418-e51b-4a32-a004-b0c7077d8d80.mp4,3,2,6,20
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8856d558-a315-4f3a-bc94-2c58b23013c6.mp4,1,1,2,1
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/d56ba756-20e6-4595-87d6-bc2e078d9e52.mp4,1,1,3,2
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/fc5c6927-96c2-4735-89d7-81e45ecb9a84.mp4,1,2,2,3
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/9065671d-fd25-4e8b-9694-52a0013f1abd.mp4,1,2,3,4
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/5305e54e-961f-4f5e-88d9-d97c28381e46.mp4,1,3,1,5
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/6bb33ae0-fcc6-4bba-9150-90906b47c566.mp4,1,4,6,6
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8d5c51b4-1d38-4922-9c34-d66d26b95ab2.mp4,2,1,1,7
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/0c152d71-a078-4b03-8cbd-a151e13d68a7.mp4,2,1,2,8
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8975f095-3c8e-4254-8cd2-886c8bf967ce.mp4,2,3,1,9
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/0afeca26-deb7-443c-9668-f864e6784545.mp4,2,3,5,10
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/226b9d92-cbe5-4d2d-a153-4ff999449d54.mp4,3,1,1,11
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/9969f143-7fd0-4231-bf0c-c8936c77a48d.mp4,3,1,3,12
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/a5f75811-af44-4447-b7f1-f5ccf983ecd0.mp4,3,1,4,13
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/bd9932ee-349d-4f15-a731-b7d9cfa045e8.mp4,3,2,2,14
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/00612e3b-8e34-4ab6-8689-6cb886af891a.mp4,3,3,2,15
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8983453e-f5f7-4888-9755-a25b1bd2380d.mp4,3,3,3,16
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/ac740a6c-73ee-4302-a3f9-504d1dea64ce.mp4,4,1,4,17
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/6fde851d-3585-4108-be59-32d3d5459bdc.mp4,4,3,2,18
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/8ada0d4a-7bed-487c-b110-275d482eb036.mp4,5,1,2,19
36992,FT,3A,NYM,8/30/2019,https://sporty-clips.mlb.com/30a4eb21-3974-4b4b-9f70-768b44f02735.mp4,5,2,1,20
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/4af20ae1-5375-4b74-830a-ac95fc7ed393.mp4,8,1,1,1
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/e08a6d87-821f-4b55-870f-1e3d43dba911.mp4,8,1,2,2
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/a5bfba05-e1a9-455c-b101-e73e4401bb93.mp4,8,1,3,3
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/4e0b12d7-865c-4d2f-a01f-ecb2b0834c3b.mp4,8,2,2,4
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/218e70c0-975f-4da6-a3a7-c8528a53bdd8.mp4,8,2,3,5
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/37cfca4a-9f8e-4a4d-93e0-f646709fbcbe.mp4,8,3,1,6
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/fe88b783-218c-4ec4-8c3c-5a77f44f1e6b.mp4,9,1,1,7
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/0ffa53cc-a6b8-4f1e-a23b-9f6d32fd7fcd.mp4,9,2,2,8
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/a2b22102-ab1e-4405-bb81-53bd52f249b5.mp4,9,3,2,9
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/14e3877a-cdfb-4700-a192-e25ba26b82c6.mp4,9,3,3,10
40373,SL,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/5f4c4f78-fb6f-46db-a849-fea33d23c0b6.mp4,9,3,4,11
40373,SL,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/c17edfa8-2ebc-4bad-9da7-86086782904b.mp4,9,2,2,12
40373,SL,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/536f2662-17a8-4f84-9383-078ed28bcd6b.mp4,9,2,3,13
40373,SL,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/54ea1964-5e16-4d2f-8f3b-215691ef6437.mp4,9,2,4,14
40373,SL,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/6fa7ac3a-aaaa-495c-980c-11b724b51876.mp4,9,3,1,15
40373,SL,3A,PHI,8/17/2019,https://sporty-clips.mlb.com/64d0ccdf-bb84-43b8-9e8c-db3e77b782ee.mp4,9,3,2,16
